CODGEO;NBMENFISC20;NBPERSMENFISC20;MED20;PIMP20;TP6020;TP60AGE120;TP60AGE220;TP60AGE320;TP60AGE420;TP60AGE520;TP60AGE620;TP60TOL120;TP60TOL220;PACT20;PTSA20;PCHO20;PBEN20;PPEN20;PPAT20;PPSOC20;PPFAM20;PPMINI20;PPLOGT20;PIMPOT20;D120;D920;RD20
62680;290;719;24990;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62681;256;678;22630;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62682;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62683;102;217;18990;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62684;907;2282;20870;46,0;11,0;s;s;s;s;s;s;s;s;71,5;67,0;2,4;2,1;29,4;4,4;6,4;2,9;2,6;0,9;-11,7;13340;30130;2,3
62685;101;253;19420;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62686;140;339;22390;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62688;1915;4409;22110;53,0;10,0;s;s;s;s;s;s;s;22,0;63,1;55,6;2,1;5,4;38,8;6,8;5,2;2,1;2,3;0,8;-13,9;13580;34200;2,5
62689;146;393;23540;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62690;97;227;18600;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62691;306;838;21930;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62692;125;375;21560;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62693;449;1134;25510;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62694;82;205;19080;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62695;108;261;21070;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62696;89;246;18780;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62697;115;299;20520;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62698;116;276;24820;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62699;262;672;21760;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62700;88;202;21230;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62701;173;457;21840;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62702;136;345;21130;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62703;146;414;23360;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62704;241;617;21680;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62705;782;2079;19750;37,0;17,0;s;s;s;s;s;s;s;35,0;73,9;67,3;3,3;3,3;23,8;5,7;8,6;3,7;3,5;1,4;-12,0;11960;31460;2,6
62706;1077;2783;25190;57,0;7,0;s;s;s;s;s;s;s;s;74,4;67,3;2,2;4,9;26,6;12,3;3,4;1,8;1,1;0,5;-16,7;15190;42300;2,8
62708;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62709;106;252;23100;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62710;65;176;19880;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62711;1211;2942;19570;37,0;18,0;s;s;s;s;s;s;10,0;36,0;72,8;64,0;3,2;5,6;26,0;6,5;7,5;2,9;3,4;1,2;-12,8;11560;31350;2,7
62712;489;1176;25330;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62713;533;1331;23840;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62714;348;837;26310;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62715;115;278;20610;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62716;209;570;21680;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62717;215;499;21830;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62718;563;1435;22370;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62719;111;256;21340;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62720;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62721;769;2008;22140;52,0;s;s;s;s;s;s;s;s;s;73,6;66,8;1,8;5,0;28,1;7,1;4,4;2,2;1,7;0,5;-13,2;14050;33830;2,4
62722;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62723;94;249;20640;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62724;3561;8579;17880;31,0;25,0;43,0;30,0;28,0;22,0;18,0;s;6,0;39,0;65,3;58,8;4,0;2,5;28,2;3,1;13,6;4,2;6,5;2,9;-10,2;10540;28670;2,7
62725;53;131;19090;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62726;80;210;21520;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62727;672;1508;22580;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62728;269;670;22320;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62729;97;251;17890;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62730;610;1658;21970;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62731;131;285;20280;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62732;126;333;23090;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62733;119;294;19850;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62734;266;669;23890;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62735;963;2388;20670;42,0;14,0;s;s;s;s;s;s;s;29,0;77,1;70,5;3,0;3,6;23,3;3,7;8,1;3,0;3,6;1,5;-12,2;12320;32510;2,6
62736;1546;3921;24620;58,0;6,0;s;s;s;s;s;s;s;s;75,7;67,3;2,2;6,2;29,1;8,7;3,1;1,5;1,1;0,5;-16,6;15020;40420;2,7
62737;2494;5812;19180;37,0;18,0;s;s;19,0;s;17,0;s;7,0;32,0;69,8;64,5;3,3;2,0;28,0;3,2;10,1;3,0;5,0;2,1;-11,1;11370;29750;2,6
62738;62;166;17610;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62739;129;315;21580;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62740;107;294;20870;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62741;58;118;21110;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62742;129;298;27010;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62743;172;360;21380;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62744;1546;3451;25790;64,0;6,0;s;s;s;s;s;s;s;s;75,5;67,4;1,8;6,3;31,7;7,1;3,6;1,4;1,6;0,6;-17,9;15210;43860;2,9
62745;69;175;20360;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62746;2085;5118;19780;39,0;17,0;s;s;19,0;s;s;s;7,0;33,0;70,7;64,8;3,2;2,7;28,2;4,7;9,0;3,1;4,1;1,8;-12,6;11820;31280;2,6
62747;223;634;25100;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62748;946;2364;23770;59,0;s;s;s;s;s;s;s;s;s;76,4;68,9;2,8;4,7;28,5;6,2;4,1;2,1;1,4;0,6;-15,2;14310;37560;2,6
62749;131;320;21490;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62750;319;795;20660;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62751;300;799;23350;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62752;458;1146;24850;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62753;2995;6342;21020;47,0;15,0;s;19,0;17,0;s;s;s;s;28,0;72,0;64,8;3,0;4,2;29,2;4,7;8,0;2,6;3,8;1,6;-13,9;11860;34330;2,9
62754;198;495;23040;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62755;1382;3331;21780;50,0;9,0;s;s;s;s;s;s;s;s;67,8;62,0;2,7;3,1;32,9;8,4;5,0;2,2;2,0;0,8;-14,1;13950;34160;2,4
62756;658;1691;21510;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62757;2587;5973;21710;46,0;14,0;s;s;s;16,0;s;s;6,0;30,0;65,1;59,1;2,3;3,7;33,6;9,1;6,4;2,3;2,9;1,2;-14,2;12290;35250;2,9
62758;5090;11240;20610;45,0;15,0;s;20,0;19,0;15,0;9,0;s;6,0;29,0;67,4;59,2;3,0;5,2;32,3;7,0;8,0;2,4;3,9;1,7;-14,7;11870;34770;2,9
62759;165;440;22740;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62760;122;281;20930;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62761;86;223;25770;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62762;49;133;22890;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62763;373;814;21910;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62764;2106;4482;19910;39,0;21,0;s;29,0;25,0;s;s;s;s;37,0;65,0;58,9;3,1;3,0;32,9;4,8;10,1;2,7;5,2;2,2;-12,8;10950;32520;3,0
62765;6815;13350;17710;34,0;28,0;44,0;33,0;32,0;26,0;17,0;s;8,0;41,0;65,4;55,6;3,9;5,9;26,3;8,7;13,8;3,0;7,2;3,6;-14,2;9520;33540;3,5
62766;398;1095;22180;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62767;2237;4504;18320;33,0;22,0;s;32,0;24,0;s;s;s;s;34,0;59,3;50,7;3,0;5,6;32,9;6,7;12,7;3,0;6,7;3,0;-11,6;10680;31310;2,9
62768;44;106;20340;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62769;296;808;24820;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62770;1233;2789;22410;48,0;12,0;s;s;s;s;s;s;s;s;67,1;62,1;2,0;3,0;35,7;4,5;6,1;2,4;2,6;1,1;-13,4;12790;33400;2,6
62771;3771;9088;16100;23,0;32,0;43,0;35,0;35,0;35,0;25,0;s;12,0;39,0;58,2;52,3;4,5;1,4;29,7;2,6;17,9;5,0;9,1;3,8;-8,4;9780;25750;2,6
62772;201;526;21820;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62773;1717;4449;19800;39,0;14,0;s;s;s;s;s;s;s;28,0;75,2;67,2;3,5;4,5;23,1;4,9;8,8;3,7;3,6;1,5;-12,0;12160;29680;2,4
62774;2049;4899;22860;55,0;11,0;s;s;s;s;s;s;s;24,0;73,7;64,4;3,0;6,3;29,5;8,0;5,5;2,1;2,2;1,2;-16,7;13040;40420;3,1
62775;122;330;21060;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62776;74;196;21950;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62777;68;153;20110;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62778;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62779;78;191;21530;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62780;154;379;21240;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62781;179;423;20770;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62782;175;416;22660;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62783;131;329;20080;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62784;301;759;20670;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62785;369;964;23760;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62786;120;291;20890;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62787;114;310;19230;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62788;263;697;20990;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62789;99;273;22460;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62790;68;167;21190;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62791;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62792;484;1202;22890;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62793;401;1038;24270;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62794;241;612;21000;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62795;41;108;24250;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62796;235;575;25560;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62797;113;285;22100;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62798;90;209;22150;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62799;349;959;24100;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62800;154;389;20790;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62801;1119;2615;24770;56,0;9,0;s;s;s;s;s;s;s;s;74,6;65,2;2,2;7,2;31,2;7,2;4,0;1,6;1,7;0,7;-17,0;13860;39180;2,8
62802;67;184;18820;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62803;220;610;20880;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62804;135;359;19930;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62805;111;268;23400;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62806;67;158;31160;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62808;106;253;20280;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62809;52;125;21050;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62810;516;1266;25120;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62811;505;1189;20790;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62812;310;811;19890;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62813;194;490;22780;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62814;47;107;22390;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62815;81;168;21800;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62816;77;217;25130;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62817;589;1500;23170;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62818;69;160;20540;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62819;462;1126;23170;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62820;341;835;23220;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62821;108;261;23320;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62822;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62823;72;179;20920;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62824;98;230;21320;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62825;332;878;23140;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62826;3023;5228;30130;63,0;10,0;s;s;s;s;s;s;s;19,0;47,8;37,4;1,9;8,5;46,6;31,5;1,6;0,3;0,9;0,4;-27,5;13450;73400;5,5
62827;558;1376;19390;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62828;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62829;181;423;21020;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62830;78;192;20920;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62831;111;287;22330;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62832;225;599;22370;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62833;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62834;100;248;18490;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62835;232;571;21970;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62836;439;1104;28640;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62837;194;509;20130;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62838;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62839;392;957;21630;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62840;58;136;22390;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62841;1054;2421;21320;48,0;13,0;s;s;s;s;s;s;s;s;70,4;60,6;2,5;7,3;31,4;6,1;5,6;2,2;2,4;1,0;-13,5;12670;34350;2,7
62842;3158;8020;20010;41,0;17,0;s;19,0;18,0;16,0;s;s;5,0;34,0;76,1;70,6;3,1;2,4;23,1;3,1;9,5;3,5;4,2;1,8;-11,8;11350;31250;2,8
62843;90;217;21260;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62844;250;603;20500;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62845;177;508;23040;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62846;1863;4690;19170;39,0;18,0;s;22,0;21,0;s;s;s;9,0;34,0;71,3;64,3;3,1;3,9;26,7;5,1;8,9;3,6;3,6;1,7;-12,0;11420;30300;2,7
62847;669;1691;22900;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62848;1426;3387;20430;44,0;13,0;s;s;s;s;s;s;s;22,0;71,8;65,9;2,4;3,5;29,7;4,7;7,4;2,6;3,4;1,4;-13,6;12680;32720;2,6
62849;1033;2513;22890;55,0;9,0;s;s;s;s;s;s;s;s;66,5;58,5;2,0;6,0;34,9;9,2;4,7;2,1;1,9;0,7;-15,3;13850;37740;2,7
62850;158;339;22000;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62851;329;881;25010;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62852;560;1457;23130;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62853;149;380;21390;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62854;226;589;25510;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62855;97;252;21180;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62856;151;377;21070;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62857;51;150;24530;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62858;94;254;22670;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62859;111;269;18330;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62860;53;131;21440;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62861;1856;4232;23860;58,0;7,0;s;s;s;s;s;s;s;s;70,8;61,3;1,8;7,7;34,7;8,4;3,6;1,5;1,5;0,6;-17,5;14690;39540;2,7
62862;51;131;18860;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62863;1543;3787;22510;49,0;10,0;s;s;s;s;s;s;s;22,0;75,9;69,3;2,7;3,9;26,6;5,8;5,6;2,4;2,2;1,0;-13,9;13660;35410;2,6
62864;263;640;23310;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62865;1965;4773;21290;46,0;13,0;s;s;s;s;s;s;s;26,0;70,0;62,2;2,9;4,9;30,0;5,9;7,4;2,9;3,1;1,4;-13,3;12500;33910;2,7
62866;178;451;22720;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62867;78;204;25250;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62868;115;281;20710;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62869;445;1098;26330;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62870;393;1023;22800;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62871;106;272;19240;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62872;98;255;19580;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62873;236;663;24760;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62874;295;747;23710;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62875;500;1264;21270;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62876;54;134;27130;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62877;63;171;20180;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62878;160;389;28280;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62879;91;224;20500;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62880;80;201;25770;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62881;157;354;19090;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62882;503;1241;21170;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62883;81;202;19800;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62885;81;214;21030;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62886;97;262;20270;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62887;100;249;21880;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62888;99;240;24080;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62889;336;865;23870;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62890;78;180;21000;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62891;59;133;19840;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62892;257;651;25360;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62893;3058;6767;23690;53,0;12,0;s;s;s;s;s;s;5,0;24,0;69,2;58,5;2,6;8,1;32,8;11,6;4,8;1,5;2,3;1,0;-18,4;13070;44590;3,4
62894;1671;3998;20910;44,0;15,0;s;s;s;s;s;s;8,0;28,0;65,0;55,7;2,5;6,8;29,7;16,6;5,9;2,0;2,8;1,1;-17,2;12250;38220;3,1
62895;3471;8437;18700;34,0;21,0;s;23,0;24,0;20,0;14,0;s;8,0;34,0;67,8;62,1;4,0;1,7;27,9;3,6;11,3;3,7;5,3;2,3;-10,6;10970;29640;2,7
62896;307;765;22990;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
62897;196;485;20430;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
